label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49
Apple Braeburn,-12.193316,-13.132902,5.380529,6.4593787,-2.1970818,0.2811179,-1.4536252,5.29618,12.507789,-2.2034698,-3.301451,-1.8829496,-0.27621642,0.54522073,2.17525,8.814637,3.171221,0.31795105,-0.9435904,-0.54411745,-1.0823026,-1.1126055,2.7795053,0.22355513,-0.20615125,0.27282983,2.5102642,-0.92661005,2.6739173,1.0160094,-6.342362,0.04013841,-2.7429342,2.133121,2.667359,-2.35814,1.8328209,0.39941958,1.2893647,-2.5672116,-0.44442186,1.0975984,0.6411024,1.729924,-0.26444787,-0.32560652,-1.0820599,-0.049630053,-0.37785202,-0.29044262
Apple Braeburn,-10.574738,-16.409801,9.312241,9.95852,-1.6173042,2.2781327,-2.5200305,2.0671678,14.360954,-6.5475664,-5.4467587,-2.8290257,1.1279163,1.7511765,-1.7398348,-8.744884,-6.9261775,1.1870378,-1.6955862,-1.5088528,7.694683,6.2856,-1.2494117,1.4850911,3.5101104,-2.127365,-2.2443588,0.8107804,-2.0674605,-0.41763726,-2.100934,0.68373084,-2.4199474,-0.12557803,0.29129738,-1.5599086,0.71362346,-0.23960635,1.0622818,-0.54841506,0.07871259,-0.2756616,-0.11236404,0.29586864,-0.6691578,-0.18823223,0.36196443,1.8167021,0.34054327,-0.9651186
Apple Braeburn,-12.908542,-17.42176,7.1775303,-0.8703472,-0.8271576,-4.1310077,5.3527303,-6.1942577,-6.003719,2.9832559,2.1905916,1.8690281,-1.2624167,-0.7224392,-0.38958102,-0.87068516,-0.63553363,0.583196,1.1440966,-1.1376404,-2.6245074,0.5479163,-1.6615251,-0.85522825,-1.2098454,-0.3764225,-2.9585109,-0.98230433,-2.0089276,-0.95854926,-2.8624356,-2.0610087,0.42042062,-0.15971087,1.4472404,0.2280832,-0.5935716,-0.41110086,-0.29639184,1.3794351,-1.3674679,0.40167513,0.20227686,1.619044,1.3572744,-0.76358116,1.2714869,1.6485466,-0.6799231,-1.0588633
Apple Braeburn,-10.542382,-10.984917,5.252267,4.3530607,-1.3711933,-1.2161357,1.5881459,3.7985399,12.402642,-0.71330625,-1.2515239,-2.090206,-0.9718286,0.8510085,0.7739437,2.899088,4.184868,-1.6447793,1.7718687,2.629211,-3.8913853,-4.366706,0.31926894,0.8352059,0.16514046,1.4388423,-0.56710374,-0.6105853,1.4951135,0.026283132,-2.1674316,0.022683604,-1.9154129,2.054526,0.019151628,-1.5246289,2.3409228,0.8537144,1.0388472,-1.8647078,0.8190702,-0.46378785,0.06650981,-0.5151026,-0.52660745,0.8584512,-0.91868865,1.3404374,0.30284995,0.77817553
Apple Braeburn,-13.846635,-17.107164,6.4613094,0.5828142,-1.5154327,-2.1892154,3.9640777,-4.2967834,-2.6756046,1.4912785,0.99836963,0.5736456,1.203171,0.30259863,0.050649192,-1.1199465,-1.3977463,0.8884203,-1.3648235,0.22812553,2.8988302,0.5296811,3.327361,0.83251375,0.31608734,-0.8035378,7.4682736,0.983371,3.4378507,3.8636556,3.8539007,3.049152,0.7016878,-0.60307956,0.54156554,-1.6918081,-0.2134125,1.067877,-3.2466385,2.7546492,-4.3343806,1.4810615,3.230997,2.4384556,3.604759,-0.9598428,0.7118592,-0.00987503,0.4260706,1.3353493
Apple Braeburn,-14.282639,-17.837955,7.706696,0.24180706,-1.4820229,-2.56503,4.481166,-5.6509757,-5.416414,2.275365,2.0298424,3.045671,1.4815127,-1.0170302,0.26628217,0.3122877,-0.24206474,0.4699605,-0.80934614,0.8217183,1.821391,0.4165933,1.2350432,0.33823842,1.1939454,-0.65089774,5.2336354,0.16112953,1.419467,3.3432062,1.0387073,-0.42203173,1.1614494,-0.53158057,0.11983351,2.697625,0.17133602,-0.5339907,0.689243,0.20549797,0.27816314,-0.43591195,-2.8429775,-0.79928464,-0.5894979,-0.5349885,-0.52349305,1.694699,0.26767522,-0.40384445
Apple Braeburn,-12.769172,-16.316488,6.0826178,-1.6972219,-0.7021593,-3.5880888,4.7239013,-4.9231358,-7.092106,2.8686237,2.3475633,2.3102596,0.1491491,-1.5657741,0.1304253,-0.28136575,1.3185852,-0.668381,0.4073836,1.0587553,-0.61020386,-2.3270242,-1.0223119,0.070093215,0.5985367,0.654571,-2.5688071,0.24112305,0.050397143,-2.1665561,0.8330064,0.055592958,-0.2104161,1.5823178,-1.7619524,-0.8357724,0.6955535,0.40185386,0.4826444,-2.0183547,2.2495651,0.6817132,0.6437059,-0.8097273,-1.0617764,0.6938816,-1.1635032,-0.92975664,1.00203,0.40207517
Lemon,-5.840593,11.817595,-5.8975573,2.213083,-1.6570618,-10.196649,6.9635844,10.332618,-2.8454514,-3.2677724,-2.682195,4.5493293,-0.004612406,-1.1464621,1.8911076,-0.35369238,-3.5232878,3.0522435,0.018667571,-2.8573735,0.30602956,-0.5950502,2.4441142,-1.9101127,-1.5101111,0.66852474,-0.72843647,-1.0393589,0.7141747,-0.363774,0.22407074,-0.21519232,-0.040646516,0.85260206,-1.3279063,-0.21122658,0.20348391,-1.0797832,-0.46843773,0.40091565,0.5914132,0.93620527,-0.14110309,0.30431685,-0.17917897,1.0849448,0.24447241,0.3280875,-1.6625849,1.0174856
Lemon,-5.7520566,12.606549,-6.3801374,1.984881,-1.4678693,-9.818964,6.4869466,10.6906395,-2.8728287,-3.252354,-3.0247772,4.8757734,0.23686057,-1.1716756,1.8070885,-0.47183126,-3.7626967,3.0677578,-0.32655734,-3.1186852,0.1370861,-0.8672648,3.358835,-1.7054516,-2.2488713,0.5069399,-0.76303566,-1.1127911,-0.05917499,0.08796397,-0.74790305,-0.38091117,0.5221468,1.8307863,-0.8394703,-0.9258936,0.45980695,-1.0867653,-0.5810632,0.73767775,0.74511206,0.74317646,0.8444623,0.043137677,-0.3323601,0.767661,0.47558495,-0.1879778,-1.8834242,0.836614
Lemon,-7.288735,10.403272,-6.121937,-4.0172186,-1.2247248,-7.3241167,6.3572874,6.348238,-1.0337279,-0.8357971,-1.3255813,-0.0676753,-0.5659928,0.9458142,-1.304244,-1.8946544,0.91744536,-2.7995982,1.1551471,1.4341714,0.18650344,2.0863545,-3.0856352,0.60496444,0.522509,-0.5388038,1.1709728,0.4546743,-2.0858436,1.5852244,-0.4683464,0.70505846,2.091501,0.5180673,0.7222357,0.5623421,-1.1331332,1.066114,1.0474147,-0.84852576,-0.50825924,-0.5289522,0.6484742,0.117254354,-0.8052745,-1.1301285,-0.8077769,-1.0108852,2.2828765,-1.7109689
Lemon,-6.905152,11.45498,-5.342371,-1.5780153,-0.87969166,-6.863037,6.7899423,6.7046466,-0.19542775,-0.5228822,-0.3648238,0.99932235,-0.3907169,-0.40920743,-0.5894784,-0.99121505,3.0933554,-3.760908,0.7371704,4.073587,0.5408623,1.6987356,-4.024775,2.2467124,2.9480336,-1.2170247,0.67785764,-0.55745476,0.1778688,-0.4072775,0.014485111,-0.67609906,-0.41134802,-0.27565277,0.044214483,-0.06443267,-0.4574261,-0.70646584,0.7145579,-0.069838144,-0.2977043,-0.041676637,1.2923536,0.5694499,0.9972025,1.1147385,1.6506476,0.74816155,-0.9471541,1.4199317
Lemon,-6.115746,11.291806,-5.400676,-0.57247514,-0.9772364,-9.583202,7.214176,10.15121,-2.0068727,-1.2058378,-0.5866178,1.9210238,-0.34234655,0.67016834,-0.890709,-0.66260165,0.15050435,-1.09045,0.50144815,0.28034052,-1.6684234,1.1327968,-1.8259331,0.8581967,0.19672364,-0.47839075,0.9887576,1.1501747,-1.2037174,2.6039424,-1.9254619,1.8435563,0.91228247,0.9552668,-0.6677927,-0.13806094,0.037146047,1.1829176,-0.92891777,0.90630615,1.5190686,-0.3969603,-0.33557332,-0.81146723,-0.56606007,-2.1125262,-2.9181478,-2.585977,1.2601013,-1.5606573
Lemon,-4.6373725,14.664178,-3.7333736,21.425116,-0.07198808,-2.0383081,-3.2596817,-12.781497,-3.4678743,-7.910436,-2.1999085,-1.0732347,3.1195807,-1.6796175,0.41113502,0.31068572,3.1216664,-3.4003706,0.9863158,0.7550935,-2.288392,6.911494,2.138902,-2.8723037,-4.579161,2.0422487,0.1693695,-0.3861235,1.714499,1.0003574,0.5876487,1.4051642,-2.0042834,0.8357867,-2.0794563,0.46415585,1.3124623,2.2969656,1.4595221,1.1396126,0.077855326,-1.0066205,1.1755302,0.79066706,-0.13200703,-1.1793276,1.7251655,0.059695065,-0.6458446,0.03813216
Lemon,-5.5224094,13.559192,-3.1057177,21.824602,-0.5496267,6.668199E-4,-2.81217,-9.769655,-1.6255598,-2.3624125,-1.0085839,-1.0435894,1.6400108,-1.4468255,-0.9592796,-0.98757815,3.6905715,-4.4023237,1.9824522,0.9757574,-0.4377962,8.454088,1.6121981,-3.4880874,-6.0123215,3.159849,0.096836455,-0.7814072,0.89402294,1.0028139,1.5035051,-0.56804764,-1.2715203,0.24741536,-1.6083056,3.0122018,2.0965824,0.007077422,0.6277043,-0.5648365,1.4291914,-0.37971357,2.2511842,0.4096652,-0.66014975,-0.24029651,-0.10839672,-0.7694828,1.5395001,0.1716025
Lemon,-6.088803,7.8698664,-4.0833793,13.011917,1.5606397,4.561832,-1.9002731,1.9050642,0.5973448,13.234738,2.6279583,0.2592416,-2.1679883,0.012144478,-0.11916264,-0.6616203,2.0627642,-1.1254578,0.34412813,0.28033757,1.7948136,1.9701982,0.4735822,0.1611645,0.27102208,1.2965436,0.44418305,0.21587104,1.3567437,-1.5612298,2.4832277,-2.0338855,-2.6726487,-2.9947267,3.8318715,-0.50857353,-1.092531,-2.609932,-1.601866,-2.3781364,2.3381066,3.4980655,-0.9364598,-0.5772655,0.3410784,0.6654932,0.6016072,0.65253043,-0.6038224,1.0055679
Lemon,-2.9819093,13.079881,-4.094065,23.936857,1.1176901,0.19956493,-5.3436074,-12.04961,-1.5946478,-7.112712,-0.27307102,-2.486948,1.5951356,-1.9310193,0.2208101,0.9516086,2.2157362,-2.464049,0.8157934,-0.19983286,-0.26393816,2.7289636,0.03275173,-0.87142986,-2.4783998,0.95238703,0.84518355,-0.22409597,0.3674696,-1.906231,0.5004032,-1.1793227,4.1321754,-0.73544335,5.5789247,-5.8682823,-1.5397029,0.007567016,0.8508249,0.7105434,2.3744216,2.0721025,-1.3223877,-2.0370808,-1.2782377,-0.53701776,0.41463077,0.15365715,-0.3085244,-1.3123202
Banana,18.550453,19.55386,31.101355,-8.048961,-2.874049,-1.3053308,-10.451394,-6.289914,-1.6817697,7.3964906,-22.822376,8.616172,-2.9103606,-1.1026331,1.1277038,-3.658044,11.482748,10.23507,9.067646,-3.3303683,-1.3056766,0.4421208,-4.181534,-10.60539,0.87631273,-10.3905325,-2.100515,-5.3280735,-0.67100513,5.9104357,5.3409142,9.3173065,-5.487756,19.77483,8.321738,0.6750893,-5.4085608,-10.271652,-3.6920626,0.84594566,0.78476965,-2.2138312,1.0139853,1.1401227,-0.42348632,-1.8258528,1.8646357,3.0937808,1.1218909,-4.8355336
Banana,15.392526,10.91667,27.989834,-3.140103,-2.692648,4.203115,-4.970636,5.70656,2.811037,-11.73059,17.181404,9.409002,-11.130105,-4.7314744,2.9184687,-2.6361036,5.703519,5.8153787,-1.4911234,-3.7490788,0.5144549,0.2732324,1.3002933,3.7779748,0.69539714,4.5108523,-6.4260325,-4.5812955,4.447202,9.91203,1.1342323,-0.75210196,0.80787796,-2.0446115,2.4990928,-1.8058276,-1.4301997,0.90569115,-0.49170306,-1.6812282,-0.4514364,-1.8088672,1.0134983,1.3744211,0.08206864,2.2304432,2.5756621,1.751777,0.44885725,-2.5452769
Banana,14.442002,14.345674,30.958525,-4.28743,-3.0466318,2.5617852,-6.6861005,0.6765282,3.059834,-8.606861,10.634921,10.234646,-13.317466,0.05867378,-3.863894,3.5914714,-0.22966099,-3.4898467,-0.12481135,5.6149244,1.981309,-1.2981571,3.5989697,-0.44144407,-5.4415817,-2.2083256,7.028636,9.638093,-2.713207,-8.959164,-2.7001295,0.4878197,-1.5855714,0.96892405,-1.7691888,-3.7821155,-3.2744918,-7.6049733,2.56448,-4.619926,-3.0329864,-0.46408936,-2.5326104,4.638346,2.612959,1.8543606,8.203678,-0.361555,3.4726288,0.5751494
Banana,17.018051,18.878136,29.948042,-8.05846,-5.1578817,-1.0704635,-9.885071,-7.18986,-0.99277306,5.7519684,-25.432747,12.040692,1.7942455,0.84116864,0.11887849,-1.7415274,8.697675,8.904959,9.794767,3.1962233,1.8078405,1.0049894,-3.7501016,-9.251952,3.807635,-5.140103,-1.4802269,-1.3021466,2.5040114,2.797806,-0.29265213,2.857111,-1.4447218,-3.7334785,1.3340492,1.8516933,0.034032147,0.7858808,-0.25487968,-0.8810708,1.7789398,3.14532,-2.2251961,0.41901517,0.19750436,-1.6893268,-0.28629106,-2.0171015,-0.031491593,3.1819775
Banana,11.031659,15.225949,23.062725,-4.323718,-6.79343,-1.3077457,0.019018428,1.8997816,-0.4864039,1.7399726,8.410953,-6.86265,4.9640713,1.6531935,1.0601144,3.9615078,-8.369569,-1.850056,-0.31433576,6.8884144,0.76330906,-0.5804674,0.8554318,-3.767423,-1.0278999,3.6791043,-2.3804595,4.0349827,0.31301922,-0.044823192,-1.2753353,8.6579075,3.1699417,-2.097958,2.9005508,3.3292956,1.4037484,-0.5699502,1.8886858,-1.4363456,0.5745948,1.30872,0.8005872,-0.9305216,1.0644648,2.1345742,1.6979316,0.6572618,-0.37806407,-1.5187232
Banana,36.593258,-12.116971,-9.155149,1.9117898,-3.605276,-0.9603856,-2.5529935,1.1707367,1.3304336,-1.5805786,6.8734746,10.806259,8.264735,14.551487,-1.0880743,-0.3801787,0.24550697,1.1863018,-0.7589417,2.213641,-6.409923,3.4006062,7.919628,-1.8427037,5.3873124,-5.1960406,-3.165422,2.52612,-0.9171873,-1.1492602,4.432537,-3.1350322,3.454533,0.25844282,4.8746295,-0.22674404,5.096232,1.7099493,0.19470173,-2.748124,-1.4988929,-4.6739326,-2.1811762,1.1708355,-2.7584708,-0.44035235,1.1863971,-0.96839494,3.9320667,2.7817647
Banana,40.115604,-13.4384575,-12.703535,0.30023003,-7.0704446,-9.240754,-8.086727,-2.0369256,1.3440857,1.4135106,4.649066,2.6695812,2.9011278,9.2103815,1.2118531,0.3398047,2.7071416,-0.5931376,-0.37894198,-1.6205814,4.414063,-2.5078187,-5.42349,0.11573349,-2.1086226,5.35789,2.9885914,-3.9123445,-2.5071957,0.3420669,-3.8454304,3.0597255,-2.5401652,0.8736571,-3.4106233,-0.18262456,-1.9941597,0.33488548,-1.4724964,2.5639517,4.305149,3.454964,-0.18153958,0.8679216,0.86989176,0.06603264,1.9339008,0.41845405,1.2000718,-0.35581577
Banana,33.878124,-4.4567885,-3.978394,2.217235,-2.2955532,20.609509,17.760815,2.0288293,-3.0963154,-3.7452116,-3.0842083,0.34013423,0.29168802,0.15529573,-2.3044798,0.063371114,0.282084,1.0908397,-3.13284,1.4315351,0.33293957,-1.4668872,-2.5428452,1.526408,-7.221897,-4.911379,-2.2454827,3.7590313,4.549921,1.2137725,0.6646502,-0.45128325,0.4846475,-1.1912651,1.0807735,-0.48658153,1.5064688,-0.11820478,0.5577705,-0.7815423,-1.5836426,0.83277893,-0.21552584,0.24175796,-1.4884067,-1.1118387,0.2242465,-1.184972,-0.030300787,-0.5190943
Banana,34.93709,-9.143073,-8.414395,0.47331744,-2.3883548,3.435739,5.1795697,3.8033004,0.8950424,-2.6814528,-2.2716753,4.0446763,2.4130464,-8.375169,-35.417747,3.1260822,1.086425,13.158627,-8.313113,10.4787245,-1.5181589,1.1116215,6.500844,-4.718662,1.7345047,12.555847,3.9879897,-11.529238,-9.901977,-2.5476232,4.406772,0.58189875,-2.907891,-3.496949,4.918528,-1.7034918,-3.4805844,-3.8587322,3.8903599,-1.3020068,-2.1781852,-3.9415014,7.5543423,-2.2933052,-1.8943347,1.5370681,-11.664681,8.222241,-7.1536655,-1.7682046
Banana,38.38729,-10.629287,-14.23838,-1.5558987,-6.9417467,-8.174398,-4.903244,-0.5812701,0.98886245,1.8610024,-0.6463129,-5.6461687,-3.3607116,-8.718278,-4.4349127,2.221631,-3.3072581,-3.6759784,8.632749,-3.0877159,-0.9399984,1.1242291,2.5598304,1.3463068,3.045926,-3.2299552,-1.283594,2.7129216,3.054352,0.55223256,1.2899321,-0.8768639,0.1057988,-0.35475737,-0.6251049,0.45733705,0.53139454,-0.41793612,0.11695593,0.9694508,1.4027804,-0.9973337,0.24196409,1.9160498,-0.17526934,0.65218836,0.49553382,-0.97468096,0.99779344,-0.32018512
Orange,-11.638095,2.9577327,-8.115789,-12.464297,-0.53716755,3.7890465,-1.5323095,-4.524216,0.6014253,-0.049934216,0.1802585,-2.9716585,-3.475595,3.2060218,-0.77345306,0.4779211,-0.31122,1.6173577,1.1672081,-0.2940564,-2.5108132,0.85773367,-1.6826807,0.15285666,-0.69989395,0.25088176,-0.8581392,0.5966154,-1.977954,0.6419366,0.6280002,-0.06931821,0.20092593,0.3535615,-0.7807929,1.5211673,2.5961318,-1.9715765,-0.6372685,-0.49857026,-1.8776354,1.650559,-0.4256226,0.7029887,-0.6121062,0.58010715,-0.51116675,1.6782521,-0.61203116,-1.3279793
Orange,-11.048422,4.2387652,-8.719859,-13.157225,-0.7361903,2.5547807,-0.6070027,-3.5302348,0.8779959,-0.46171647,-0.1973857,-3.3006144,-3.506616,3.2166584,-0.8179245,0.11582601,-0.8723045,1.1396837,1.1104126,-0.172319,-3.673168,1.5592816,-2.684811,0.7173757,-0.33255628,0.37571964,0.111368135,0.7026622,-1.6239142,1.3296914,-0.16019236,-0.8435615,0.5431379,-0.32129306,0.43546453,0.22981113,2.3635907,-1.2551607,-0.24230416,-0.5055731,-1.3358266,1.1729081,0.10338494,0.5752009,-0.35958207,1.4637505,0.37355128,2.3525782,-1.4021373,-0.78680295
Apple Braeburn,-7.934,-16.275568,6.152449,0.26698548,5.120376,6.5670576,-18.169794,15.328974,-18.641256,-5.682237,-3.6590567,-5.5332627,-0.3007318,3.7934685,-1.4063984,-1.9837884,2.0619924,-1.5097307,0.3364031,1.610214,0.21526217,-1.2411702,0.18250227,0.9028328,-0.20177513,0.14439939,2.398016,0.74861723,0.88810897,1.2198833,2.2992477,-0.34062114,1.2662635,2.0241704,-1.7777144,2.1827114,-1.7251741,-2.7394643,0.9390919,0.34363878,1.0410829,-0.40262595,-0.7634312,-0.42014626,-0.00451758,1.6326375,-0.2907855,1.2142628,-1.0915391,0.8932135
Orange,-10.339141,4.1999645,-7.3438716,-9.834777,0.15652129,4.6035423,-2.5859783,-2.0866442,1.8226025,-0.034812327,1.0153394,0.49957108,2.2117243,-1.4183087,0.4115208,0.12693521,1.4548916,-1.397196,-0.37255645,1.0693141,5.3309164,-1.1524558,1.2787457,-1.2352346,0.72514904,-0.96886456,-1.9995039,-1.4571451,0.48292038,-2.1117094,0.938293,0.35820788,1.9053235,0.7795464,-1.2714543,0.9659152,0.6785478,-0.36667857,-0.095117025,0.09135368,-0.5428427,0.34271818,-0.7338641,0.9469225,-0.7704765,0.61688286,-0.4309268,-0.43277767,-1.2334232,0.7281759
Orange,-11.68241,3.1012034,-6.9077806,-8.476276,-0.18545723,4.4285884,-2.7298539,-3.9022603,4.108799,-0.18949585,0.75563943,-0.46464112,1.9410682,-1.31287,0.07310761,-0.101098895,3.2455575,-4.495685,-0.13049404,2.9249907,6.401603,-1.8185005,3.1969728,-1.1736029,0.75808954,-2.1763813,-0.17091517,-2.1811619,-0.24940568,0.4114145,-0.5978327,-2.1789784,0.77105564,0.6317653,-0.47377083,1.8065966,1.1920382,-1.333075,-0.090744846,1.0870059,-1.1167212,1.6885097,0.6071367,0.19429561,-0.0087826075,-0.027547857,1.4695141,1.0758384,-0.5222933,0.23696162
Orange,-10.654281,3.4195151,-7.8427773,-10.07815,-0.14802594,2.4120228,-1.2533833,-4.8713665,-0.23864146,-1.5584931,0.5636752,-2.3888557,-3.2308836,2.737087,-0.9398561,0.79929477,0.5643237,2.4722893,0.008421283,-1.0208421,-3.3237536,1.2547047,-0.8914049,1.5797876,-0.64339495,1.7652943,-0.17096189,1.5048065,0.55921584,0.31243807,1.7540185,1.058276,-1.931127,0.6874509,0.52553254,-2.880847,-0.5737113,1.3193462,-0.712797,-1.7408605,3.4250176,-1.3367704,-1.6305885,-1.2504056,-1.1067158,-1.4612641,-1.81951,-3.8244112,2.3522139,-1.6371474
Orange,-11.405374,4.1172743,-8.737764,-9.1275425,-0.4526612,2.4157693,-1.0784961,-3.9797573,0.617468,-1.1788983,-0.27185678,-1.5101899,-2.1130807,1.6246156,-0.38055986,0.13195445,-1.0068259,1.8889229,-0.521537,-1.0172657,-0.9567118,0.04114165,0.038116798,0.53399426,0.3411828,0.72085893,0.8770688,0.69583404,0.79179776,-0.7508499,1.0108235,1.2810811,-0.48798057,-0.20425542,-0.121289805,-1.0950168,-1.8738283,0.6188403,-0.27641398,-1.1983074,1.1538768,-1.092293,0.45355153,0.37713444,0.12501904,0.29275534,0.2557136,-1.9984144,-0.003940554,0.43127483
Orange,-11.111137,4.127889,-8.983905,-8.361164,-0.15870568,2.3146758,-0.76482135,-4.09367,0.35137278,-1.2395685,-0.5090058,-1.4528037,-2.0717776,1.8578018,-0.44524625,0.23360252,-1.0945884,2.0932693,0.12907852,-0.9403385,-1.8477368,0.77336407,-0.30151787,1.0354689,-0.18074588,0.81204295,0.989308,0.5695558,1.0854942,-0.19221286,0.48690856,0.9488505,-1.1415327,-0.08427273,0.2607709,-1.2527242,-2.3553305,1.355454,0.13663308,-1.0134796,0.7423606,-0.8689155,-0.32042637,-0.14350887,0.5459806,-0.047241,-0.31294042,-0.98205864,1.697473,0.53068364
Orange,-11.46229,4.1293535,-7.814163,-7.564811,0.100627325,3.239278,-1.455174,-4.758225,0.9867622,-1.2040844,0.21608388,-1.2661759,0.7423746,-0.5181105,0.096117966,0.64700264,2.4854717,-3.8377724,-0.7641245,3.1991568,5.708238,-0.5937876,3.1554039,-1.2117946,0.22442122,-0.3627525,-2.5806105,-1.9004312,0.8374079,-0.39849076,0.69519556,-0.851478,-1.0705144,0.071131766,0.22122979,0.41420746,-3.0737524,1.2591872,-0.10487695,-0.34376824,-0.45058572,-1.7480174,-0.36693913,-0.2767974,0.6564711,0.4374317,-0.7193262,1.206942,1.6130862,-0.87591577
Apple Braeburn,-11.94571,-14.196718,6.1954484,7.049281,-1.1476485,1.2668997,-2.096734,6.111094,9.492238,0.0029199265,-2.8064933,0.031526215,2.0594277,-1.8802091,1.439001,12.283625,3.0000806,1.810618,-1.3274977,-2.390115,-0.3897091,2.8317256,0.040846992,-0.03349869,0.12832704,-0.5967333,0.10267554,0.13354884,0.26837844,0.39708644,-3.4765055,-0.04057502,-0.13509654,-0.8465672,1.7482672,-0.43613827,-0.029052345,0.7667673,0.30556464,-0.5265937,-0.06302542,-0.04287145,-1.394465,0.99388003,0.6422316,-1.0658925,-0.3121944,-1.0282874,-0.50018966,-0.75724995
Orange,-11.155605,2.938225,-8.409628,-11.567173,-0.49432087,3.1779401,-1.3353877,-4.0930176,1.3062173,-0.12483375,0.47056273,-1.7620524,-2.0894687,2.3213022,-0.66669786,0.50905365,0.6100706,1.5511489,0.7792776,0.37388572,-2.1211827,0.33172593,-2.4708338,0.9958024,1.5032111,0.8501483,-0.59436566,0.5301697,0.57715803,-0.87032986,1.0226271,0.5823256,-0.5335516,0.46538597,-0.81138134,0.25532117,1.5405737,-1.4390795,-1.0691458,-1.9056519,-0.27705416,2.06114,-0.59532726,2.0513177,-0.3380521,0.8489759,-0.12857881,0.06151006,-3.1991153,-0.4933413
Apple Braeburn,-10.770348,-13.965993,9.274499,7.7082677,-1.8439996,-0.6727408,1.5297073,1.9953363,16.102125,-2.5129216,-2.8005035,-2.713267,-2.2897737,1.9737192,-0.63741505,-7.6318765,-0.56930816,-2.408063,3.6422098,2.9375925,-6.59231,-6.464092,0.03744088,-1.1020508,-2.2007322,1.3963826,0.2105613,-0.79496336,0.6101049,0.18790376,4.4500837,-0.9750849,1.4304632,-1.1288253,-1.0829703,2.417166,-1.8179088,0.38977468,-0.5809365,1.7346406,0.20838319,-0.03759201,-0.025644483,-0.17285053,-0.9573405,-0.68140686,0.2898012,-1.2153685,0.09975916,0.3789729
Apple Braeburn,-11.4603815,-14.963669,7.9313006,7.4979944,-1.3489132,0.28466952,-1.6644253,1.5442593,12.02333,-6.5348825,-4.968798,-2.40805,0.8351403,1.0888047,-2.4725487,-7.427827,-7.74894,2.987623,-1.9080799,-3.04326,8.600804,7.4121103,-1.3790312,2.5041296,4.1041403,-3.201007,-3.461804,1.1553168,-3.3305945,-1.1837461,-1.2702034,2.126427,0.08742339,0.070083015,0.9536286,-2.6308906,3.2207372,0.82029694,1.5335691,-1.1837214,1.577809,3.7610486,-0.04675025,-1.7037812,-0.43520346,-1.75537,-2.524912,5.7901645,6.4848423,1.7190568
Apple Braeburn,-13.635843,-16.609133,7.0012,1.2460566,-1.9505483,-3.0404887,4.1304336,-3.6874886,-3.7755854,1.1364843,0.73120904,0.7158196,0.3351289,0.5463749,0.14130038,1.2032669,-2.0679772,1.7923536,-1.4275703,-0.8867907,2.227852,1.5307676,2.2459807,0.24708486,-0.048667993,-0.3429566,5.5468607,1.0637059,1.8334448,3.0521066,2.2850513,2.337621,0.41094998,-1.0932318,1.1956364,-1.8479195,0.092663206,1.1190559,-2.5001526,2.957062,-3.4979565,1.0928645,2.4133673,2.157081,2.9877956,-0.95626533,0.36753178,-0.1854404,0.056811105,0.7683955
Apple Braeburn,-13.22309,-17.880196,7.904043,0.64870447,-1.2093254,-3.647576,4.709704,-5.910224,-6.527913,1.6921366,1.7495764,2.289345,0.41360018,-1.3479562,0.3033971,-0.7832847,-0.997591,0.84339505,-0.7068234,-0.5100068,0.038529586,0.6530549,0.7729109,-0.026545785,0.49804512,-0.22833915,2.7996922,-0.24410474,1.1104027,1.3525617,-1.2651739,-0.4099281,0.8412498,-0.644133,0.977138,0.13326454,-0.13977274,-0.9796229,1.0324711,-1.1898364,1.0608149,-1.0597496,-1.0386691,-0.22764802,-1.4086336,-0.013695708,1.2135987,-0.25958416,-2.276318,-0.71590966
Apple Braeburn,-12.796246,-15.814685,6.188603,-1.4845266,-0.6258867,-3.3519928,4.860932,-5.2949643,-7.5402994,3.0258956,2.0090802,1.9753655,-0.05462353,-1.5110662,-0.1264106,0.30874524,1.6770113,-0.88991636,-0.17079355,0.9497822,0.4763322,-1.2501137,-0.1646172,-0.1703127,0.6984184,0.41797063,-1.9739037,1.0486776,0.20556802,-1.6162206,1.1670872,1.1188645,-0.7142229,1.4863935,-1.2004068,-2.9188337,0.774206,0.7290737,0.09965747,-2.1256847,1.878829,1.0863577,1.6180305,-0.5461309,-0.92813635,0.19953384,-1.1961484,-1.4448564,0.06673834,0.19753356
